"Date 2023-11-11 15.15.08","Track Silverstone (2022)","Session Type 10","Duration 10"
"Car","Race #","Driver","Team","Lap","Position","Fuel","Penalty","Gap","Lap Time","Sector 1","Sector 2","Sector 3","Delta RR","Delta QR","Delta RS","Delta QS","Condition","Tyres","Pressure FR","Pressure FL","Pressure RR","Pressure RL","Temp FR","Temp FL","Temp RR","Temp RL","ECU Mode","Max Speed","Peak Acceleration","Damage Front","Damage Rear","Damage Centre","Damage Right","Damage Left","Air Temp","Road Temp","Cup","Category","Nationality","Lap type","Accidents"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","16","49","34,7424049377441","","0L","2:13,052","0:38,970","0:56,892","0:37,190","+14,963","+16,415","+6,971","+9,955","GREASY","Dry","26,3100654945055","26,4862855102041","26,5266389167975","26,5528324960753","63,2531361852433","72,4003846624804","69,6757716012559","76,1986242857143","1","238 Km/h","18,3067570093458","0","0","0","0","0","16,1455","21,08243","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","17","49","32,1808242797852","","0L","2:15,647","0:40,407","0:57,445","0:37,795","+17,558","+19,010","+9,566","+12,550","DAMP","Dry","24,7799664417178","24,5510276533742","24,5503431134969","24,3140271165644","47,4104368865031","52,3372811503067","49,1851910889571","52,9735696625767","1","236 Km/h","18,8128972868217","0","0","0","0","0","16,0618","20,90879","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","18","49","29,7239227294922","","0L","2:19,532","0:41,655","0:59,390","0:38,487","+21,443","+22,895","+13,451","+16,435","WET","Dry","24,036215","23,6113627910448","23,4748209253731","23,0923405522388","39,7532968358209","42,5986208358209","38,0838827761194","40,2971832686567","1","235 Km/h","18,9133680227058","0","0","0","0","0","15,99679","20,7696","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","19","49","27,2758388519287","","0L","2:21,795","0:42,075","1:01,270","0:38,450","+23,706","+25,158","+15,714","+18,698","WET","Dry","23,6267896017699","23,1642565634218","22,9942307374631","22,5998420353982","35,5935912831858","37,9775078761062","33,2033659882006","35,2032343067847","1","233 Km/h","19,0940268456376","0","0","0","0","0","15,95306","20,66996","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","20","49","24,7530155181885","","0L","2:20,767","0:41,965","1:00,267","0:38,535","+22,678","+24,130","+14,686","+17,670","WET","Dry","23,6008460207101","23,1592783284024","22,9805924704142","22,5667624852071","35,3458768343195","37,9481809023669","33,0838302514793","35,2327143343195","1","234 Km/h","18,9411904761905","0","0","0","0","0","15,92844","20,60481","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","21","49","22,2331027984619","","0L","2:18,877","0:41,807","0:58,890","0:38,180","+20,788","+22,240","+12,796","+15,780","WET","Dry","23,6547213772455","23,2355517664671","23,0362385928144","22,6413201646707","35,9169965868263","38,7526153742515","33,8075760329341","36,1203865568862","1","234 Km/h","19,5853492822967","0","0","0","0","0","15,92227","20,57473","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","22","49","19,8219432830811","","0L","2:20,282","0:41,885","0:59,615","0:38,782","+22,193","+23,645","+14,201","+17,185","DAMP","Dry","23,6555732986627","23,2307524962853","23,0558340118871","22,6492667459138","35,9251132540862","38,7018651263001","34,0545984843982","36,2024056612184","1","235 Km/h","18,2267475728155","0","0","0","0","0","15,93032","20,56967","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","23","49","17,3289031982422","","0L","2:19,800","0:41,797","0:59,372","0:38,630","+21,711","+23,163","+13,719","+16,703","DAMP","Dry","23,7172228083209","23,2539968647845","23,1564150668648","22,7112504754829","36,5577026894502","38,9344009509658","35,0927239375929","36,8384721099554","1","235 Km/h","18,5246862745098","0","0","0","0","0","15,95027","20,58586","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","24","49","14,8246612548828","","0L","2:19,600","0:42,275","0:59,102","0:38,222","+21,511","+22,963","+13,519","+16,503","DAMP","Dry","23,8269614413076","23,3450066864785","23,2606677414562","22,8009524517088","37,6843226300149","39,865929435364","36,1621996136701","37,7563798216939","1","233 Km/h","19,087555771096","0","0","0","0","0","15,9792","20,61783","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","25","49","12,322265625","Invalid lap. ","0L","2:19,142","0:41,460","0:59,212","0:38,470","+21,053","+22,505","+13,061","+16,045","DAMP","Dry","23,9119452852853","23,4723075075075","23,3401732132132","22,9155177927928","38,5480962012012","41,1705015465465","36,968904009009","38,9282936936937","1","233 Km/h","19,0113825757576","0","0","0","0","0","16,01434","20,66043","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","26","49","9,84023475646973","","0L","2:19,185","0:41,217","0:59,780","0:38,187","+21,096","+22,548","+13,104","+16,088","DAMP","Dry","23,9225148802395","23,5216543712575","23,3960310179641","23,0062635778443","38,4760559131737","41,5023960329341","37,3686197155689","39,7747740419162","1","235 Km/h","19,2832011331445","0","0","0","0","0","16,36231","21,28597","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","27","49","7,41580057144165","","0L","2:18,457","0:42,295","0:58,167","0:37,995","+20,368","+21,820","+12,376","+15,360","DAMP","Dry","23,9847345481928","23,6346198945783","23,6314559337349","23,2728426807229","39,0611429969879","42,6160847590361","39,7579281626506","42,5123249849398","1","225 Km/h","18,0587272727273","0","0","0","0","0","16,36652","21,26735","0","3","31","Regular","1"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","28","49","4,91469812393189","","0L","2:17,757","0:41,497","0:58,402","0:37,857","+19,668","+21,120","+11,676","+14,660","DAMP","Dry","24,1381292857143","23,862223662614","23,8039802887538","23,493106231003","40,6563636930091","44,9843132674772","41,5524140881459","44,8040919604863","1","235 Km/h","19,5229017013233","0","0","0","0","0","16,37011","21,2481","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","29","48","2,5211718082428","","0L","2:22,277","0:41,065","0:58,275","0:42,937","+24,188","+25,640","+16,196","+19,180","GREASY","Dry","24,3431065885798","24,007377818448","24,055342942899","23,654676749634","42,7893660761347","46,4941584626647","44,1685960322108","46,4849419619326","1","235 Km/h","19,3038665358194","0","0","0","0","0","16,37293","21,22506","0","3","31","Inlap","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","30","49","0","Invalid lap. ","0L","3:08,917","","0:57,005","0:38,187","+70,828","+72,280","+62,836","+65,820","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Outlap","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","31","49","0","","0L","2:16,530","0:41,770","0:56,842","0:37,917","+18,441","+19,893","+10,449","+13,433","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","32","49","0","","0L","2:14,050","0:40,337","0:56,405","0:37,307","+15,961","+17,413","+7,969","+10,953","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","33","49","0","","0L","2:14,325","0:40,290","0:56,597","0:37,437","+16,236","+17,688","+8,244","+11,228","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","34","49","0","","0L","2:13,547","0:40,432","0:55,607","0:37,507","+15,458","+16,910","+7,466","+10,450","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","35","49","0","","0L","2:11,870","0:39,667","0:55,130","0:37,072","+13,781","+15,233","+5,789","+8,773","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","36","49","0","","0L","2:12,617","0:39,230","0:55,282","0:38,105","+14,528","+15,980","+6,536","+9,520","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","37","49","0","","0L","2:13,975","0:39,687","0:57,310","0:36,977","+15,886","+17,338","+7,894","+10,878","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","38","49","0","Invalid lap. ","0L","2:13,415","0:40,980","0:55,720","0:36,715","+15,326","+16,778","+7,334","+10,318","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","39","49","0","Invalid lap. ","0L","2:12,292","0:39,707","0:55,685","0:36,900","+14,203","+15,655","+6,211","+9,195","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","40","49","0","","0L","2:10,872","0:39,182","0:54,722","0:36,967","+12,783","+14,235","+4,791","+7,775","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","41","49","0","","0L","2:12,232","0:40,077","0:54,797","0:37,357","+14,143","+15,595","+6,151","+9,135","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","42","49","0","","0L","2:11,952","0:40,025","0:55,322","0:36,605","+13,863","+15,315","+5,871","+8,855","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","43","48","0","","0L","2:11,202","0:39,347","0:55,247","0:36,607","+13,113","+14,565","+5,121","+8,105","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","44","48","0","","0L","2:10,985","0:39,235","0:54,877","0:36,872","+12,896","+14,348","+4,904","+7,888","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","45","48","0","","0L","2:11,947","0:39,692","0:55,097","0:37,157","+13,858","+15,310","+5,866","+8,850","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","46","48","0","","0L","2:11,352","0:39,137","0:55,175","0:37,040","+13,263","+14,715","+5,271","+8,255","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","47","48","0","Invalid lap. ","0L","2:14,735","0:40,587","0:56,452","0:37,695","+16,646","+18,098","+8,654","+11,638","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","48","48","0","","0L","2:12,142","0:39,482","0:55,987","0:36,672","+14,053","+15,505","+6,061","+9,045","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","49","48","0","Invalid lap. ","0L","2:12,235","0:39,325","0:55,237","0:37,672","+14,146","+15,598","+6,154","+9,138","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","50","48","0","","0L","2:12,180","0:39,142","0:56,025","0:37,012","+14,091","+15,543","+6,099","+9,083","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","51","48","0","","0L","2:12,145","0:39,572","0:55,940","0:36,632","+14,056","+15,508","+6,064","+9,048","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","52","48","0","","0L","2:10,917","0:39,105","0:55,090","0:36,722","+12,828","+14,280","+4,836","+7,820","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","53","48","0","","0L","2:15,202","0:39,222","0:55,047","0:40,932","+17,113","+18,565","+9,121","+12,105","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Inlap","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","54","48","0","","0L","3:07,542","","0:54,937","0:36,620","+69,453","+70,905","+61,461","+64,445","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Outlap","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","55","48","0","","0L","2:09,792","0:39,052","0:54,247","0:36,492","+11,703","+13,155","+3,711","+6,695","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","56","48","0","","0L","2:10,827","0:38,940","0:55,295","0:36,592","+12,738","+14,190","+4,746","+7,730","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","57","47","0","","0L","2:10,602","0:39,155","0:54,752","0:36,695","+12,513","+13,965","+4,521","+7,505","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","58","47","0","","0L","2:11,277","0:39,552","0:55,020","0:36,705","+13,188","+14,640","+5,196","+8,180","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","59","47","0","","0L","2:11,150","0:39,362","0:55,035","0:36,752","+13,061","+14,513","+5,069","+8,053","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","60","47","0","","0L","2:10,170","0:39,000","0:54,527","0:36,642","+12,081","+13,533","+4,089","+7,073","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","61","47","0","","0L","2:11,222","0:38,992","0:54,902","0:37,327","+13,133","+14,585","+5,141","+8,125","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","62","47","0","","0L","2:10,797","0:39,307","0:54,685","0:36,805","+12,708","+14,160","+4,716","+7,700","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","63","47","0","","0L","2:10,615","0:38,900","0:54,687","0:37,027","+12,526","+13,978","+4,534","+7,518","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","64","47","0","","0L","2:11,555","0:39,330","0:55,245","0:36,980","+13,466","+14,918","+5,474","+8,458","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","65","46","0","","0L","2:10,777","0:39,557","0:54,432","0:36,787","+12,688","+14,140","+4,696","+7,680","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","66","46","0","","0L","2:18,567","0:39,765","0:56,590","0:42,212","+20,478","+21,930","+12,486","+15,470","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Inlap","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","67","46","0","","0L","3:10,447","","0:57,202","0:37,687","+72,358","+73,810","+64,366","+67,350","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Outlap","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","68","46","0","","0L","2:15,517","0:40,617","0:57,030","0:37,870","+17,428","+18,880","+9,436","+12,420","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","69","46","0","","0L","2:17,702","0:41,870","0:57,525","0:38,307","+19,613","+21,065","+11,621","+14,605","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","70","45","0","","0L","2:17,585","0:41,022","0:58,240","0:38,322","+19,496","+20,948","+11,504","+14,488","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","71","45","0","Invalid lap. ","0L","2:20,047","0:43,250","0:58,875","0:37,922","+21,958","+23,410","+13,966","+16,950","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","72","45","0","","0L","2:20,742","0:43,080","0:58,980","0:38,682","+22,653","+24,105","+14,661","+17,645","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","73","45","0","","0L","2:19,447","0:42,260","0:58,580","0:38,607","+21,358","+22,810","+13,366","+16,350","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","74","45","0","","0L","2:16,777","0:40,885","0:57,712","0:38,180","+18,688","+20,140","+10,696","+13,680","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","75","45","0","","0L","2:17,192","0:41,485","0:57,987","0:37,720","+19,103","+20,555","+11,111","+14,095","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","76","45","0","","0L","2:16,175","0:40,765","0:57,360","0:38,050","+18,086","+19,538","+10,094","+13,078","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","77","45","0","","0L","2:17,265","0:40,962","0:58,167","0:38,135","+19,176","+20,628","+11,184","+14,168","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
"Alpine A110 GT4","303","Dean Zunabovic (ZUN)","","78","45","0","","0L","2:19,157","0:41,617","0:58,752","0:38,787","+21,068","+22,520","+13,076","+16,060","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","8","Regular","0"
